Ref,Period,Ref_Period,"Cash, Demand & Fixed Deposits",Cash and Demand Deposits,Commercial Paper and Corporate Bonds,Fixed and Time Deposits,Guaranteed Funds,Immovable Property,Kenya Government Securities,Offshore Investments,Property Unit Trusts,Quoted Equity,Unquoted Equity,"Cash, Demand & Fixed Deposits - Income",Commercial Paper and Corporate Bonds - Income,Fixed and Time Deposits - Income,Guaranteed Funds - Income,Immovable Property - Income,Kenya Government Securities - Income,Offshore Investments - Income,Property Unit Trusts - Income,Quoted Equity - Income,Unquoted Equity - Income,"Cash, Demand & Fixed Deposit- RR",Commercial Paper and Corporate Bonds - RR,Guaranteed Funds - RR,Immovable Property - RR,Kenya Government Securities - RR,Offshore Investments - RR,Property Unit Trusts - RR,Quoted Equity - RR,Unquoted Equity - RR
1016,Dec-22,1016 44896,0,0,0,0,129037700,0,0,0,0,0,0,0,0,0,11190822,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1019,Jun-14,1019 41791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1019,Dec-14,1019 41974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1019,Dec-15,1019 42339,0,0,0,0,200962805,0,0,0,0,0,0,0,0,0,14901703,0,0,0,0,0,0,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00
1019,Dec-16,1019 42705,0,0,0,0,224624271,0,0,0,0,0,0,0,0,0,18297268,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
1019,Dec-17,1019 43070,0,0,0,0,254322429,0,0,0,0,0,0,0,0,0,22666911,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1019,Dec-18,1019 43435,0,0,0,0,262002116,0,0,0,0,0,0,0,0,0,22147138,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
1019,Dec-19,1019 43800,0,0,0,0,269513053,0,0,0,0,0,0,0,0,0,25711889,0,0,0,0,0,0,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
1019,Dec-20,1019 44166,0,0,0,0,243872991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1019,Dec-21,1019 44531,0,0,0,0,257328584,0,0,0,0,0,0,0,0,0,21958067,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1019,Dec-22,1019 44896,0,0,0,0,258314759,0,0,0,0,0,0,0,0,0,16868302,0,0,0,0,0,0,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00
102,Mar-14,102 41699,4712585,0,0,4712585,0,0,14121610,0,0,0,0,589089,0,0,0,0,1275627,0,0,0,0,0.13,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00
102,Dec-14,102 41974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102,Mar-15,102 42064,4919464,4919464,0,0,0,0,14485897,0,0,0,0,703655,0,0,0,0,1043146,0,0,0,0,0.14,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00
102,Dec-15,102 42339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102,Mar-16,102 42430,4012055,4012055,0,0,0,0,15909683,0,0,0,0,711095,0,0,0,0,1824389,0,0,0,0,0.18,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00
102,Mar-17,102 42795,501334,0,0,501334,0,0,20942526,0,0,0,0,334914,0,0,0,0,1942767,0,0,0,0,0.67,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00
102,Dec-17,102 43070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102,Mar-18,102 43160,2549932,2549932,0,0,0,0,19890832,0,0,0,0,184206,0,0,0,0,2047038,0,0,0,0,0.07,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00
102,Dec-18,102 43435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102,Mar-19,102 43525,203353,0,0,203353,0,0,9964748,0,0,0,0,115508,0,0,0,0,1303158,0,0,0,0,0.57,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00
102,Jun-19,102 43617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102,Mar-20,102 43891,203353,0,0,203353,0,0,9964748,0,0,0,0,115508,0,0,0,0,1303158,0,0,0,0,0.57,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00
102,Jun-20,102 43983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102,Dec-20,102 44166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102,Mar-21,102 44256,0,0,0,0,0,0,0,0,0,0,0,11266,259320,0,0,0,137796,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102,Jun-21,102 44348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1020,Dec-13,1020 41609,0,0,0,0,15997679,0,0,0,0,0,0,0,0,0,1393838,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1020,Dec-14,1020 41974,0,0,0,0,20400527,0,0,0,0,0,0,0,0,0,1316763,0,0,0,0,0,0,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00
1020,Mar-15,1020 42064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1020,Dec-15,1020 42339,0,0,0,0,24930830,0,0,0,0,0,0,0,0,0,445266,0,0,0,0,0,0,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00
1020,Dec-16,1020 42705,0,0,0,0,27851032,0,0,0,0,0,0,0,0,0,885145,0,0,0,0,0,0,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00
1020,Dec-17,1020 43070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1020,Dec-18,1020 43435,0,0,0,0,39732776,0,0,0,0,0,0,0,0,0,1356379,0,0,0,0,0,0,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00
1020,Dec-19,1020 43800,0,0,0,0,50637613,0,0,0,0,0,0,0,0,0,4156089,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
1020,Dec-20,1020 44166,0,0,0,0,59510214,0,0,0,0,0,0,0,0,0,4328841,0,0,0,0,0,0,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00
1020,Dec-21,1020 44531,0,0,0,0,73274005,0,0,0,0,0,0,0,0,0,6424353,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1020,Dec-22,1020 44896,0,0,0,0,90394238,0,0,0,0,0,0,0,0,0,7408738,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
1021,Mar-14,1021 41699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1021,Dec-14,1021 41974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1021,Jun-15,1021 42156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1021,Dec-15,1021 42339,0,0,0,0,158582701,0,0,0,0,0,0,0,0,0,11968882,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
1021,Mar-16,1021 42430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1021,Dec-16,1021 42705,0,0,0,0,141058463,0,0,0,0,0,0,0,0,0,0,0,13737888,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1021,Dec-17,1021 43070,0,0,0,0,165480878,0,0,0,0,0,0,0,0,0,17399298,0,0,0,0,0,0,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00
1021,Dec-18,1021 43435,0,0,0,0,189314281,0,0,0,0,0,0,0,0,0,13547838,0,0,0,0,0,0,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00
1021,Dec-19,1021 43800,0,0,0,0,218542052,0,0,0,0,0,0,0,0,0,19189869,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1021,Dec-20,1021 44166,0,0,0,0,207208433,0,0,0,0,0,0,0,0,0,18813463,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1021,Dec-21,1021 44531,0,0,0,0,223248348,0,0,0,0,0,0,0,0,0,21106986,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1021,Dec-22,1021 44896,0,0,0,0,257087289,0,0,0,0,0,0,0,0,0,21698709,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
1022,Dec-13,1022 41609,0,0,0,0,52412835,0,0,0,0,0,0,0,0,0,5297779,0,0,0,0,0,0,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
1022,Dec-14,1022 41974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1022,Dec-15,1022 42339,0,0,0,0,71068171,0,0,0,0,0,0,0,0,0,5071110,0,0,0,0,0,0,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00
1022,Mar-16,1022 42430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1022,Dec-16,1022 42705,0,0,0,0,85478836,0,0,0,0,0,0,0,0,0,6735089,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
1022,Dec-17,1022 43070,0,0,0,0,102026092,0,0,0,0,0,0,0,0,0,9005225,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1022,Dec-18,1022 43435,0,0,0,0,120116041,0,0,0,0,0,0,0,0,0,9544630,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
1022,Dec-19,1022 43800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1022,Jun-20,1022 43983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1022,Dec-20,1022 44166,0,0,0,0,146024402,0,0,0,0,0,0,0,0,0,11257616,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
1022,Jun-21,1022 44348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1022,Dec-21,1022 44531,0,0,0,0,166165706,0,0,0,0,0,0,0,0,0,13790431,0,0,0,0,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
1022,Dec-22,1022 44896,0,0,0,0,168149503,0,0,0,0,0,0,0,0,0,10418394,0,0,0,0,0,0,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00
1023,Dec-13,1023 41609,0,0,0,0,213467924,0,0,0,0,0,0,0,0,0,18376547,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1023,Dec-14,1023 41974,0,0,0,0,231831683,0,0,0,0,0,0,0,0,0,16509929,0,0,0,0,0,0,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00
1023,Dec-15,1023 42339,7398992,0,0,7398992,191270159,0,0,0,0,0,0,145939,0,0,4463714,0,0,0,0,0,0,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00
1023,Mar-16,1023 42430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1023,Dec-16,1023 42705,43940766,0,0,43940766,24726459,0,192359795,0,0,0,0,3535738,0,0,2462373,0,9186300,0,0,0,0,0.08,0.00,0.10,0.00,0.05,0.00,0.00,0.00,0.00
1023,Dec-17,1023 43070,57683713,0,0,57683713,0,0,212133522,0,0,36524850,0,535682,0,0,3209700,0,24199749,0,0,560438,0,0.01,0.00,0.00,0.00,0.11,0.00,0.00,0.02,0.00
1023,Dec-18,1023 43435,29093135,0,7861326,29093135,0,0,259744598,0,0,59702599,0,2359173,673786,0,0,0,27878586,0,0,2786387,0,0.08,0.09,0.00,0.00,0.11,0.00,0.00,0.05,0.00
1023,Dec-19,1023 43800,73665360,0,5097938,73665360,0,0,246311024,0,0,80716263,0,2259928,633662,0,0,0,28957325,0,0,4413508,0,0.03,0.12,0.00,0.00,0.12,0.00,0.00,0.05,0.00
1023,Dec-20,1023 44166,10602033,0,0,10602033,0,0,299430130,0,0,77395232,0,2504200,341586,0,0,0,33430629,0,0,2890480,0,0.24,0.00,0.00,0.00,0.11,0.00,0.00,0.04,0.00
1023,Dec-21,1023 44531,14847808,14535,10209,14833273,0,0,334020813,0,0,84479155,0,1635662,5359,0,0,0,34889585,0,0,2824429,0,0.11,0.52,0.00,0.00,0.10,0.00,0.00,0.03,0.00
1023,Dec-22,1023 44896,24191892,370511,10091,23821381,0,0,337397946,0,0,69213084,0,1467521,1107,0,0,0,42402891,0,0,4649363,0,0.06,0.11,0.00,0.00,0.13,0.00,0.00,0.07,0.00
1024,Dec-15,1024 42339,0,0,0,0,9144395,0,0,0,0,0,0,0,0,0,173147,0,0,0,0,0,0,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00
1024,Dec-20,1024 44166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1024,Dec-22,1024 44896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1026,Dec-13,1026 41609,0,0,0,0,84129798,0,0,0,0,0,0,0,0,0,9814298,0,0,0,0,0,0,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00
1026,Dec-14,1026 41974,0,0,0,0,104196108,0,0,0,0,0,0,0,0,0,13047167,0,0,0,0,0,0,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00
1026,Jun-15,1026 42156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1026,Dec-15,1026 42339,0,0,0,0,127944072,0,0,0,0,0,0,0,0,0,15833225,0,0,0,0,0,0,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00
1026,Mar-16,1026 42430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1026,Dec-16,1026 42705,0,0,0,0,152612255,0,0,0,0,0,0,0,0,0,15690758,0,0,0,0,0,0,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
1026,Jun-17,1026 42887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1026,Dec-17,1026 43070,0,0,0,0,188102535,0,0,0,0,0,0,0,0,0,18305673,0,0,0,0,0,0,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
1026,Dec-18,1026 43435,0,0,0,0,235377527,0,0,0,0,0,0,0,0,0,22829759,0,0,0,0,0,0,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
1026,Dec-19,1026 43800,0,0,0,0,287327009,0,0,0,0,0,0,0,0,0,26669988,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1026,Dec-20,1026 44166,0,0,0,0,331583456,0,0,0,0,0,0,0,0,0,28710218,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1026,Dec-21,1026 44531,0,0,0,0,378729915,0,0,0,0,0,0,0,0,0,32730289,0,0,0,0,0,0,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
1026,Dec-22,1026 44896,0,0,0,0,436074525,0,0,0,0,0,0,0,0,0,43157472,0,0,0,0,0,0,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
1027,Dec-13,1027 41609,15353822,0,22370713,15353822,0,67246926,87093458,0,0,50325027,0,2026434,3003949,0,0,0,10418933,0,0,10488932,0,0.13,0.13,0.00,0.00,0.12,0.00,0.00,0.21,0.00
1027,Dec-14,1027 41974,24325760,0,24326215,24325760,0,112783321,97423515,0,0,75188198,0,1399087,2725143,0,0,0,10042499,0,0,2312737,0,0.06,0.11,0.00,0.00,0.10,0.00,0.00,0.03,0.00
1027,Dec-15,1027 42339,29365644,0,26581574,29365644,0,120899665,135410912,0,0,61535451,0,2509958,3256223,0,0,0,13741392,0,0,2748192,0,0.09,0.12,0.00,0.00,0.10,0.00,0.00,0.04,0.00
1027,Dec-16,1027 42705,11777392,0,25426059,11777392,0,125296014,243291825,0,0,35348710,0,1518617,2897355,0,0,0,21570610,0,0,3546841,0,0.13,0.11,0.00,0.00,0.09,0.00,0.00,0.10,0.00
1027,Dec-17,1027 43070,50244162,0,18817015,50244162,0,127832373,227988788,0,0,116947045,0,2651090,2494318,0,0,0,25837125,0,0,3906946,0,0.05,0.13,0.00,0.00,0.11,0.00,0.00,0.03,0.00
1027,Dec-18,1027 43435,34758672,0,15040710,34758672,0,151335944,316061802,0,0,116335676,0,1605395,1946743,0,0,0,35041799,0,0,5840807,0,0.05,0.13,0.00,0.00,0.11,0.00,0.00,0.05,0.00
1027,Dec-19,1027 43800,51332724,0,5931488,51332724,0,151335944,394543380,0,0,141953369,0,1690305,1521948,0,0,0,40788743,0,0,8108263,0,0.03,0.26,0.00,0.00,0.10,0.00,0.00,0.06,0.00
1027,Dec-20,1027 44166,95827317,0,0,95827317,0,151335944,396826057,0,0,139369347,0,5136379,508549,0,0,0,46037352,0,0,5422957,0,0.05,0.00,0.00,0.00,0.12,0.00,0.00,0.04,0.00
1027,Dec-21,1027 44531,162792096,0,11865726,162792096,0,160635915,431018739,0,0,170138944,0,8382456,245691,0,0,0,48449643,0,0,6095817,0,0.05,0.02,0.00,0.00,0.11,0.00,0.00,0.04,0.00
1027,Dec-22,1027 44896,24547430,579134,11869626,23968296,0,162326400,708427211,0,0,151204182,0,8060183,1427350,0,0,0,71919602,0,0,10503127,0,0.33,0.12,0.00,0.00,0.10,0.00,0.00,0.07,0.00
1029,Dec-13,1029 41609,1012575,0,21109540,1012575,48517420,0,251445511,28867235,0,136957992,0,4364792,2404758,0,6145989,0,23581203,2431194,0,25228724,0,4.31,0.11,0.13,0.00,0.09,0.08,0.00,0.18,0.00
1029,Dec-14,1029 41974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1029,Dec-15,1029 42339,109134613,134339,31828584,109000274,2799781,0,202816998,25149266,0,143291963,768000,12661653,3610409,0,212183,0,24405652,0,0,6315927,0,0.12,0.11,0.08,0.00,0.12,0.00,0.00,0.04,0.00
1029,Mar-16,1029 42430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1029,Dec-16,1029 42705,12280437,3712013,31813180,8568424,0,0,318061885,26900838,0,122842202,0,7603438,3517465,0,102490,0,31419737,0,0,10817337,0,0.62,0.11,0.00,0.00,0.10,0.00,0.00,0.09,0.00
1029,Dec-17,1029 43070,10032109,10032109,24753351,0,0,0,354244166,33206577,0,163756499,0,1135868,3397982,0,0,0,37125196,0,0,6452914,0,0.11,0.14,0.00,0.00,0.10,0.00,0.00,0.04,0.00
1029,Dec-18,1029 43435,3002959,0,23510569,3002959,0,0,360465686,29645113,0,140397140,0,795582,2867968,0,0,0,38922056,0,0,5869352,0,0.26,0.12,0.00,0.00,0.11,0.00,0.00,0.04,0.00
1029,Dec-19,1029 43800,17344010,2558161,12968911,14785849,0,0,363319672,12298356,0,165494617,0,1449199,2129361,0,0,0,38530831,0,0,9688335,0,0.08,0.16,0.00,0.00,0.11,0.00,0.00,0.06,0.00
1029,Jun-20,1029 43983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1029,Dec-20,1029 44166,12467109,451679,4177664,12015430,0,0,340786434,18596899,0,137160746,0,449047,760494,0,0,0,40377210,0,0,5490885,0,0.04,0.18,0.00,0.00,0.12,0.00,0.00,0.04,0.00
1029,Dec-21,1029 44531,2000440,0,2000000,2000440,0,0,332079443,21471738,0,148973844,0,679924,145514,0,0,0,39892413,0,0,5427566,0,0.34,0.07,0.00,0.00,0.12,0.00,0.00,0.04,0.00
1029,Dec-22,1029 44896,6017808,6017808,2000000,0,0,0,302286254,22203391,0,112396140,0,412860,0,0,0,0,39378875,0,0,8179832,0,0.07,0.00,0.00,0.00,0.13,0.00,0.00,0.07,0.00
103,Mar-14,103 41699,5019658,5019658,189047208,0,0,820000000,778174444,177879398,0,1066815167,0,9982293,15524892,0,0,11370638,72873039,0,0,28560047,0,1.99,0.08,0.00,0.01,0.09,0.00,0.00,0.03,0.00
103,Mar-15,103 42064,78270959,0,263575094,78270959,0,821002098,793294404,198080719,0,1328404300,0,9485703,28752355,0,0,12095949,83972464,0,0,45017569,0,0.12,0.11,0.00,0.01,0.11,0.00,0.00,0.03,0.00
103,Mar-16,103 42430,95125860,10106682,239187343,85019178,0,1132000000,1072449537,0,0,1208143688,0,13332969,31757562,0,0,15814689,107795233,0,0,50143433,0,0.14,0.13,0.00,0.01,0.10,0.00,0.00,0.04,0.00
103,Mar-17,103 42795,124483748,7189352,226710539,117294396,0,1155000000,1285238450,50870394,0,826964533,0,10988015,28355234,0,0,18090299,149339356,0,0,53924306,0,0.09,0.13,0.00,0.02,0.12,0.00,0.00,0.07,0.00
103,Mar-18,103 43160,15006575,0,187834199,15006575,0,1257000000,1319287826,153922745,0,1094712117,0,7717268,25936707,0,0,14382000,158416993,21181,0,37720288,0,0.51,0.14,0.00,0.01,0.12,0.00,0.00,0.03,0.00
103,Mar-19,103 43525,65193151,65193151,142622210,0,0,1296000000,1496131694,150510362,0,853792025,0,4374915,21579374,0,0,5837800,153204033,0,0,41966556,0,0.07,0.15,0.00,0.00,0.10,0.00,0.00,0.05,0.00
103,Mar-20,103 43891,74406378,74406378,60878875,0,0,1349000000,1962178103,560475,0,455005108,0,8776367,13821046,0,0,12017801,205889494,0,0,37834344,0,0.12,0.23,0.00,0.01,0.10,0.00,0.00,0.08,0.00
103,Mar-21,103 44256,92898340,0,14110978,92898340,0,1292000000,1812957020,79513768,0,582403716,0,7422860,4209986,0,0,14452800,230823188,0,0,21795928,0,0.08,0.30,0.00,0.01,0.13,0.00,0.00,0.04,0.00
103,Mar-22,103 44621,0,0,71195031,0,0,1632000000,1540800281,179748188,0,708022090,0,0,3553547,0,0,15800300,198073459,6616262,0,26184713,0,0.00,0.05,0.00,0.01,0.13,0.04,0.00,0.04,0.00
1030,Dec-14,1030 41974,0,0,3349590,0,0,0,2205090,0,0,3977093,0,280809,324354,0,0,0,1147853,0,0,292849,0,0.00,0.10,0.00,0.00,0.52,0.00,0.00,0.07,0.00
1030,Dec-15,1030 42339,8926179,0,17105786,8926179,0,67806435,73263207,0,0,39824262,0,1063571,2058133,0,0,0,8725549,0,4552040,1856852,0,0.12,0.12,0.00,0.00,0.12,0.00,0.00,0.05,0.00
1030,Dec-16,1030 42705,3036304,0,9133764,3036304,0,70272124,126125363,0,0,29344610,0,623593,1391807,0,0,0,11371568,0,0,2343350,0,0.21,0.15,0.00,0.00,0.09,0.00,0.00,0.08,0.00
1030,Dec-17,1030 43070,26246451,26246451,5153176,0,0,71694637,118707308,0,0,55092287,0,1247278,694097,0,0,0,14279400,0,0,1882945,0,0.05,0.13,0.00,0.00,0.12,0.00,0.00,0.03,0.00
1030,Dec-18,1030 43435,9743459,9743459,3798555,0,0,84876587,152538783,0,0,56422860,0,826875,468889,0,0,0,16809770,0,0,2897925,0,0.08,0.12,0.00,0.00,0.11,0.00,0.00,0.05,0.00
1030,Jun-19,1030 43617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1030,Dec-19,1030 43800,16547685,0,1141963,16547685,0,84876587,189086448,0,0,68520459,0,1092475,403999,0,0,0,19964527,0,0,4045578,0,0.07,0.35,0.00,0.00,0.11,0.00,0.00,0.06,0.00
1030,Dec-20,1030 44166,15845598,0,0,15845598,0,84876587,204216030,0,0,57566672,0,764800,175614,0,0,0,23673051,0,0,2228904,0,0.05,0.00,0.00,0.00,0.12,0.00,0.00,0.04,0.00
1030,Dec-21,1030 44531,8121493,0,1838163,8121493,0,90092465,229382413,0,0,71494239,0,1132984,38128,0,0,0,26431307,0,0,2574368,0,0.14,0.02,0.00,0.00,0.12,0.00,0.00,0.04,0.00
1030,Dec-22,1030 44896,8108552,0,1838163,8108552,0,91040807,245477278,0,0,58852344,0,952435,220500,0,0,0,30985893,0,0,4070593,0,0.12,0.12,0.00,0.00,0.13,0.00,0.00,0.07,0.00
1032,Jun-18,1032 43252,0,0,0,0,0,33547994000,0,0,0,0,0,0,0,0,0,546661000,0,0,0,0,0,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00
1032,Jun-19,1032 43617,15119000,15119000,0,0,0,32575025000,0,0,0,0,0,11000,0,0,0,483412000,0,0,0,0,0,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
1032,Jun-20,1032 43983,14338000,14338000,0,0,0,40242995000,0,0,0,0,0,40000,0,0,0,565027000,0,0,0,0,0,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
